t,Q
29/10/2023 22:30:00,113.145
29/10/2023 22:31:00,113.082
29/10/2023 22:32:00,113.429
29/10/2023 22:33:00,112.515
29/10/2023 22:34:00,112.472
29/10/2023 22:35:00,113.362
29/10/2023 22:36:00,112.715
29/10/2023 22:37:00,112.046
29/10/2023 22:38:00,113.007
29/10/2023 22:39:00,113.71
29/10/2023 22:40:00,113.239
29/10/2023 22:41:00,113.145
29/10/2023 22:42:00,112.68
29/10/2023 22:43:00,112.198
29/10/2023 22:44:00,112.883
29/10/2023 22:45:00,113.261
29/10/2023 22:46:00,112.609
29/10/2023 22:47:00,112.63
29/10/2023 22:48:00,113.213
29/10/2023 22:49:00,112.528
29/10/2023 22:50:00,113.193
29/10/2023 22:51:00,113.039
29/10/2023 22:52:00,113.278
29/10/2023 22:53:00,113.839
29/10/2023 22:54:00,113.614
29/10/2023 22:55:00,113.855
29/10/2023 22:56:00,112.354
29/10/2023 22:57:00,113.834
29/10/2023 22:58:00,112.419
29/10/2023 22:59:00,113.791
29/10/2023 23:00:00,113.218
29/10/2023 23:01:00,112.398
29/10/2023 23:02:00,112.928
29/10/2023 23:03:00,112.966
29/10/2023 23:04:00,113.633
29/10/2023 23:05:00,113.488
29/10/2023 23:06:00,112.767
29/10/2023 23:07:00,113.251
29/10/2023 23:08:00,113.139
29/10/2023 23:09:00,112.589
29/10/2023 23:10:00,112.938
29/10/2023 23:11:00,112.538
29/10/2023 23:12:00,112.186
29/10/2023 23:13:00,112.406
29/10/2023 23:14:00,113.546
29/10/2023 23:15:00,113.868
29/10/2023 23:16:00,113.421
29/10/2023 23:17:00,112.657
29/10/2023 23:18:00,113.317
29/10/2023 23:19:00,113.543
29/10/2023 23:20:00,113.401
29/10/2023 23:21:00,113.301
29/10/2023 23:22:00,112.818
29/10/2023 23:23:00,113.023
29/10/2023 23:24:00,112.436
29/10/2023 23:25:00,112.833
29/10/2023 23:26:00,111.956
29/10/2023 23:27:00,112.654
29/10/2023 23:28:00,113.727
29/10/2023 23:29:00,113.866
29/10/2023 23:30:00,112.911
29/10/2023 23:31:00,113.105
29/10/2023 23:32:00,113.009
29/10/2023 23:33:00,113.104
29/10/2023 23:34:00,112.603
29/10/2023 23:35:00,112.727
29/10/2023 23:36:00,113.266
29/10/2023 23:37:00,112.437
29/10/2023 23:38:00,113.483
29/10/2023 23:39:00,112.163
29/10/2023 23:40:00,112.552
29/10/2023 23:41:00,113.36
29/10/2023 23:42:00,113.601
29/10/2023 23:43:00,113.225
29/10/2023 23:44:00,113.447
29/10/2023 23:45:00,113.461
29/10/2023 23:46:00,113.987
29/10/2023 23:47:00,113.709
29/10/2023 23:48:00,113.231
29/10/2023 23:49:00,114.128
29/10/2023 23:50:00,112.636
29/10/2023 23:51:00,112.49
29/10/2023 23:52:00,112.646
29/10/2023 23:53:00,113.275
29/10/2023 23:54:00,112.807
29/10/2023 23:55:00,113.353
29/10/2023 23:56:00,112.884
29/10/2023 23:57:00,112.93
29/10/2023 23:58:00,113.478
29/10/2023 23:59:00,113.199
30/10/2023 00:00:00,113.528
30/10/2023 00:01:00,112.833
30/10/2023 00:02:00,113.273
30/10/2023 00:03:00,112.606
30/10/2023 00:04:00,112.487
30/10/2023 00:05:00,112.861
30/10/2023 00:06:00,112.132
30/10/2023 00:07:00,112.074
30/10/2023 00:08:00,112.115
30/10/2023 00:09:00,112.188
30/10/2023 00:10:00,112.783
30/10/2023 00:11:00,112.715
30/10/2023 00:12:00,113.248
30/10/2023 00:13:00,112.438
30/10/2023 00:14:00,113.122
30/10/2023 00:15:00,113.005
30/10/2023 00:16:00,112.166
30/10/2023 00:17:00,112.793
30/10/2023 00:18:00,112.019
30/10/2023 00:19:00,112.437
30/10/2023 00:20:00,112.981
30/10/2023 00:21:00,112.434
30/10/2023 00:22:00,112.784
30/10/2023 00:23:00,113.148
30/10/2023 00:24:00,113.379
30/10/2023 00:25:00,113.082
30/10/2023 00:26:00,112.031
30/10/2023 00:27:00,111.819
30/10/2023 00:28:00,111.642
30/10/2023 00:29:00,111.708
30/10/2023 00:30:00,111.92
30/10/2023 00:31:00,111.429
30/10/2023 00:32:00,112.355
30/10/2023 00:33:00,112.11
30/10/2023 00:34:00,112.229
30/10/2023 00:35:00,112.755
30/10/2023 00:36:00,112.013
30/10/2023 00:37:00,112.324
30/10/2023 00:38:00,112.457
30/10/2023 00:39:00,111.967
30/10/2023 00:40:00,112.613
30/10/2023 00:41:00,111.872
30/10/2023 00:42:00,112.593
30/10/2023 00:43:00,113.335
30/10/2023 00:44:00,111.956
30/10/2023 00:45:00,112.149
